set,cost,key,traits,health,attackDamage,damagePerSecond,attackRange,attackSpeed,armor,magicalResistance,skill.startingMana,skill.skillMana,skill.stats
13,"[3, 8, 26]",Scar,"['Firelight', 'Watcher']","[800, 1440, 2592]","[50, 75, 113]","[33, 49, 73]",1,0.65,50,50,80,170,"[1, 5, 1, 5, 1, 75]"
13,"[3, 8, 26]",Gangplank,"['Scrap', 'PitFighter', 'FormSwapper']","[700, 1260, 2268]","[50, 75, 113]","[35, 53, 79]",4,0.7,20,20,0,75,"[120, 140, 160]"
13,"[4, 11, 35]",Garen,"['Emissary', 'Watcher']","[1000, 1800, 3240]","[65, 98, 146]","[39, 59, 88]",1,0.6,60,60,60,125,"[1, 5, 1, 5, 5]"
13,"[3, 8, 26]",Smeech,"['ChemBaron', 'Ambusher']","[777, 1398.6000000000001, 2517.48]","[70, 105, 158]","[56, 84, 126]",1,0.8,50,50,20,70,"[500, 70, 105, 170]"
13,"[4, 11, 35]",Heimerdinger,"['Academy', 'Visionary']","[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,0,40,"[5, 5, 7]"
13,"[4, 11, 35]",Illaoi,"['Rebel', 'Sentinel']","[1100, 1980, 3564.0000000000005]","[70, 105, 158]","[46, 68, 103]",1,0.65,60,60,65,125,"[50, 50, 90]"
13,"[1, 3, 9]",Irelia,"['Rebel', 'Sentinel']","[700, 1260, 2268]","[45, 68, 101]","[27, 41, 61]",1,0.6,40,40,30,70,"[400, 475, 575]"
13,"[5, 14, 44]",Jayce,"['Academy', 'FormSwapper']","[900, 1620, 2916]","[60, 90, 135]","[48, 72, 108]",4,0.8,35,35,30,80,"[200, 275, 1800]"
13,"[0, -1, -1]",JayceSummon,[],"[0, 0, 0]","[50, 75, 113]","[25, 38, 57]",0,0.5,0,0,0,0,
13,"[5, 14, 44]",Jinx,"['Rebel', 'Ambusher']","[900, 1620, 2916]","[60, 90, 135]","[48, 72, 108]",4,0.8,40,40,0,50,"[1, 25, 1, 5, 10]"
13,"[3, 8, 26]",KogMaw,"['Automata', 'Sniper']","[650, 1170, 2106]","[15, 23, 34]","[11, 17, 26]",4,0.75,25,25,0,40,"[48, 72, 120]"
13,"[5, 14, 44]",Leblanc,"['BlackRose', 'Sorcerer']","[900, 1620, 2916]","[50, 75, 113]","[43, 64, 96]",4,0.85,40,40,45,90,"[590, 888, 5000]"
13,"[2, 5, 17]",Leona,"['Academy', 'Sentinel']","[800, 1440, 2592]","[55, 83, 124]","[33, 50, 74]",1,0.6,50,50,20,65,"[50, 50, 55]"
13,"[5, 14, 44]",Sevika,"['ChemBaron', 'HighRoller', 'PitFighter']","[1277, 2298.6, 4137.4800000000005]","[80, 120, 180]","[72, 108, 162]",1,0.9,60,60,0,50,"[240, 240, 1500, 20, 30, 500]"
13,"[1, 3, 9]",Lux,"['Academy', 'Sorcerer']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,20,20,0,50,"[160, 180, 240]"
13,"[5, 14, 44]",Malzahar,"['Automata', 'Visionary']","[950, 1710, 3078]","[45, 68, 101]","[36, 54, 81]",4,0.8,40,40,30,95,"[100, 150, 1000]"
13,"[6, 17, 53]",Mel,['BanishedMage'],"[1800, 3240, 5832]","[80, 120, 180]","[64, 96, 144]",3,0.8,60,60,0,40,"[300, 600, 10000]"
13,"[5, 14, 44]",Mordekaiser,"['Conqueror', 'Dominator']","[1200, 2160, 3888.0000000000005]","[75, 113, 169]","[41, 62, 93]",1,0.55,70,70,25,100,"[160, 240, 800]"
13,"[1, 3, 9]",Morgana,"['BlackRose', 'Visionary']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,20,20,0,40,"[525, 800, 1500, 1800]"
13,"[3, 8, 26]",Nami,"['Emissary', 'Sorcerer']","[700, 1260, 2268]","[40, 60, 90]","[28, 42, 63]",4,0.7,25,25,0,60,"[120, 180, 290]"
13,"[2, 5, 17]",Nocturne,"['Automata', 'Quickstriker']","[700, 1260, 2268]","[63, 95, 142]","[50, 76, 114]",1,0.8,45,45,0,40,"[120, 120, 140, 15, 25, 40]"
13,"[3, 8, 26]",Nunu,"['Experiment', 'Bruiser', 'Visionary']","[800, 1440, 2592]","[50, 75, 113]","[30, 45, 68]",1,0.6,50,50,60,125,"[55, 55, 60]"
13,"[2, 5, 17]",Vander,"['Family', 'Watcher']","[800, 1440, 2592]","[55, 83, 124]","[39, 58, 87]",1,0.7,45,45,0,50,"[100, 130, 180]"
13,"[1, 3, 9]",Violet,"['Family', 'PitFighter']","[650, 1170, 2106]","[46, 69, 104]","[37, 55, 83]",1,0.8,40,40,20,65,"[135, 135, 135, 135]"
13,"[2, 5, 17]",Rell,"['Conqueror', 'Sentinel', 'Visionary']","[800, 1440, 2592]","[60, 90, 135]","[36, 54, 81]",1,0.6,45,45,40,90,"[300, 350, 400]"
13,"[2, 5, 17]",Renata,"['ChemBaron', 'Visionary']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[25, 37, 55]",4,0.7,20,20,20,85,"[95, 115, 135]"
13,"[5, 14, 44]",Rumble,"['JunkerKing', 'Scrap', 'Sentinel']","[1200, 2160, 3888.0000000000005]","[60, 90, 135]","[48, 72, 108]",1,0.8,65,65,40,120,"[450, 675, 4000]"
13,"[2, 5, 17]",Sett,"['Rebel', 'Bruiser', 'PitFighter']","[850, 1530, 2754]","[60, 90, 135]","[36, 54, 81]",1,0.6,50,50,50,100,"[220, 330, 500]"
13,"[1, 3, 9]",Maddie,"['Enforcer', 'Sniper']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",5,0.7,15,15,20,120,"[125, 125, 140, 10, 15, 20]"
13,"[4, 11, 35]",Silco,"['ChemBaron', 'Dominator']","[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,30,80,"[140, 200, 1000]"
13,"[1, 3, 9]",Singed,"['ChemBaron', 'Sentinel']","[650, 1170, 2106]","[55, 83, 124]","[33, 50, 74]",1,0.6,40,40,0,50,"[100, 115, 130]"
13,"[0, -1, -1]",Sion,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1,0.0,0,0,0,0,
13,"[3, 8, 26]",Swain,"['Conqueror', 'Sorcerer', 'FormSwapper']","[650, 1170, 2106]","[40, 60, 90]","[28, 42, 63]",4,0.7,25,25,20,70,"[240, 300, 380]"
13,"[2, 5, 17]",Tristana,"['Emissary', 'Artillerist']","[550, 990, 1782.0000000000002]","[42, 63, 95]","[32, 47, 71]",4,0.75,20,20,20,60,"[525, 50, 75, 115]"
13,"[1, 3, 9]",Trundle,"['Scrap', 'Bruiser']","[650, 1170, 2106]","[50, 75, 113]","[33, 49, 73]",1,0.65,40,40,30,80,"[200, 220, 250]"
13,"[3, 8, 26]",TwistedFate,"['Enforcer', 'Quickstriker']","[700, 1260, 2268]","[35, 53, 79]","[25, 37, 55]",4,0.7,25,25,25,75,"[90, 110, 140]"
13,"[4, 11, 35]",Twitch,"['Experiment', 'Sniper']","[800, 1440, 2592]","[71, 107, 160]","[53, 80, 120]",5,0.75,30,30,0,40,"[140, 140, 400, 18, 25, 120]"
13,"[2, 5, 17]",Urgot,"['Experiment', 'PitFighter', 'Artillerist']","[650, 1170, 2106]","[55, 83, 124]","[39, 58, 87]",2,0.7,40,40,45,90,"[35, 50, 75]"
13,"[1, 3, 9]",Vex,"['Rebel', 'Visionary']","[450, 810, 1458]","[30, 45, 68]","[21, 31, 48]",4,0.7,15,15,0,60,"[220, 330, 550]"
13,"[4, 11, 35]",Vi,"['Enforcer', 'PitFighter']","[1100, 1980, 3564.0000000000005]","[75, 113, 169]","[64, 96, 144]",1,0.85,50,50,40,100,"[280, 325, 1200]"
13,"[6, 17, 53]",Viktor,['MachineHerald'],"[1600, 2880, 5184]","[100, 150, 225]","[55, 83, 124]",4,0.55,40,40,0,100,"[60, 240, 2400]"
13,"[2, 5, 17]",Vladimir,"['BlackRose', 'Sorcerer', 'Watcher']","[800, 1440, 2592]","[45, 68, 101]","[29, 44, 66]",1,0.65,45,45,0,65,"[200, 240, 300]"
13,"[6, 17, 53]",Warwick,"['BloodHunter', 'Experiment']","[2100, 3780, 6804]","[100, 150, 225]","[90, 135, 203]",1,0.9,70,70,60,100,"[10, 10, 15, 100]"
13,"[2, 5, 17]",Zeri,"['Firelight', 'Sniper']","[600, 1080, 1944.0000000000002]","[51, 77, 115]","[38, 58, 86]",5,0.75,20,20,0,3,"[10, 15, 20]"
13,"[2, 5, 17]",Ziggs,"['Scrap', 'Dominator']","[600, 1080, 1944.0000000000002]","[35, 53, 79]","[25, 37, 55]",4,0.7,20,20,15,60,"[180, 270, 450]"
13,"[4, 11, 35]",Zoe,"['Rebel', 'Sorcerer']","[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,20,80,"[140, 210, 450]"
13,"[1, 3, 9]",Zyra,"['Experiment', 'Sorcerer']","[500, 900, 1620]","[30, 45, 68]","[21, 31, 48]",4,0.7,20,20,10,60,"[280, 420, 630]"
13,"[1, 3, 9]",Set4Diana,"['Set4Spirit', 'Set4Assassin']","[550, 990, 1782.0000000000002]","[50, 75, 113]","[35, 53, 79]",1,0.7,30,30,0,70,"[4, 5, 6]"
13,"[3, 8, 26]",Set4Kindred,"['Set4Spirit', 'Set4Executioner']","[650, 1170, 2106]","[70, 105, 158]","[56, 84, 126]",3,0.8,25,25,0,35,"[400, 600, 1000]"
13,"[4, 11, 35]",Set4Morgana,"['Set4Enlightened', 'Set4Syphoner']","[850, 1530, 2754]","[50, 75, 113]","[35, 53, 79]",2,0.7,40,40,60,120,"[300, 475, 2000]"
13,"[2, 5, 17]",Set4Zed,"['Set4Ninja', 'Set4Slayer']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[41, 62, 93]",1,0.75,35,35,0,0,"[30, 30, 30]"
13,"[4, 11, 35]",Set4Aatrox,"['Set4Cultist', 'Set4Vanguard']","[900, 1620, 2916]","[60, 90, 135]","[39, 59, 88]",1,0.65,60,60,75,150,"[250, 450, 1500]"
13,"[3, 8, 26]",Set4Akali,"['Set4Ninja', 'Set4Assassin']","[650, 1170, 2106]","[55, 83, 124]","[47, 71, 105]",1,0.85,40,40,0,20,"[200, 275, 450]"
13,"[2, 5, 17]",Set4Annie,"['Set4Fortune', 'Set4Mage']","[750, 1350, 2430]","[45, 68, 101]","[27, 41, 61]",2,0.6,45,45,0,65,"[180, 270, 360]"
13,"[4, 11, 35]",Set4AurelionSol,"['Set4Dragonsoul', 'Set4Mage']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,0,80,"[225, 350, 1000]"
13,"[5, 14, 44]",Set4Azir,"['Set4Warlord', 'Set4Keeper', 'Set4Emperor']","[950, 1710, 3078]","[70, 105, 158]","[60, 89, 134]",4,0.85,40,40,75,150,"[250, 400, 8888]"
13,"[0, -1, -1]",Set4AzirSoldier,[],"[950, 1710, 3078]","[0, 0, 0]","[0, 0, 0]",1,0.2,50,50,0,0,
13,"[1, 3, 9]",Set4Brand,"['Set4Dragonsoul', 'Set4Mage']","[500, 900, 1620]","[40, 60, 90]","[26, 39, 59]",4,0.65,20,20,0,60,"[200, 350, 550]"
13,"[2, 5, 17]",Set4Braum,"['Set4Dragonsoul', 'Set4Vanguard']","[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",1,0.75,45,45,30,60,"[70, 75, 85]"
13,"[4, 11, 35]",Set4Chogath,"['Set4Fabled', 'Set4Brawler']","[1000, 1800, 3240]","[100, 150, 225]","[60, 90, 135]",1,0.6,60,60,100,180,"[200, 400, 1500]"
13,"[3, 8, 26]",Set4Darius,"['Set4Fortune', 'Set4Slayer']","[800, 1440, 2592]","[70, 105, 158]","[49, 74, 111]",1,0.7,40,40,0,50,"[550, 850, 1400]"
13,"[1, 3, 9]",Set4Elise,"['Set4Cultist', 'Set4Keeper']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[29, 44, 66]",2,0.65,40,40,0,75,"[40, 60, 80]"
13,"[1, 3, 9]",Set4Fiora,"['Set4Enlightened', 'Set4Duelist']","[600, 1080, 1944.0000000000002]","[45, 68, 101]","[34, 51, 76]",1,0.75,30,30,0,95,"[250, 400, 600]"
13,"[0, -1, -1]",Set4Galio,[],"[1000, 1800, 3240]","[0, 0, 0]","[0, 0, 0]",1,0.65,40,40,0,0,
13,"[1, 3, 9]",Set4Garen,"['Set4Warlord', 'Set4Vanguard']","[600, 1080, 1944.0000000000002]","[50, 75, 113]","[30, 45, 68]",1,0.6,35,35,0,100,"[450, 675, 1250]"
13,"[3, 8, 26]",Set4Irelia,"['Set4Divine', 'Set4Enlightened', 'Set4Adept']","[800, 1440, 2592]","[55, 83, 124]","[36, 54, 81]",1,0.65,40,40,50,100,"[150, 200, 250]"
13,"[2, 5, 17]",Set4Janna,"['Set4Enlightened', 'Set4Mystic']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[24, 36, 54]",4,0.6,20,20,40,70,"[2, 3, 4]"
13,"[2, 5, 17]",Set4JarvanIV,"['Set4Warlord', 'Set4Keeper']","[700, 1260, 2268]","[60, 90, 135]","[36, 54, 81]",1,0.6,35,35,50,100,"[200, 300, 500]"
13,"[2, 5, 17]",Set4Jax,"['Set4Divine', 'Set4Duelist']","[750, 1350, 2430]","[60, 90, 135]","[45, 68, 101]",1,0.75,45,45,60,110,"[150, 250, 450]"
13,"[3, 8, 26]",Set4Kalista,"['Set4Cultist', 'Set4Duelist']","[650, 1170, 2106]","[70, 105, 158]","[60, 89, 134]",4,0.85,20,20,0,0,"[4, 6, 9]"
13,"[3, 8, 26]",Set4Katarina,"['Set4Fortune', 'Set4Warlord', 'Set4Assassin']","[500, 900, 1620]","[65, 98, 146]","[42, 64, 95]",1,0.65,40,40,0,90,"[650, 1000, 1500]"
13,"[4, 11, 35]",Set4Kayle,"['Set4Divine', 'Set4Executioner']","[650, 1170, 2106]","[75, 113, 169]","[68, 102, 152]",4,0.9,25,25,0,60,"[75, 100, 230]"
13,"[3, 8, 26]",Set4Kennen,"['Set4Ninja', 'Set4Keeper']","[650, 1170, 2106]","[60, 90, 135]","[39, 59, 88]",2,0.65,40,40,50,125,"[350, 550, 1200]"
13,"[5, 14, 44]",Set4LeeSin,"['Set4Divine', 'Set4Duelist']","[1000, 1800, 3240]","[60, 90, 135]","[51, 77, 115]",1,0.85,50,50,0,40,"[200, 375, 1000]"
13,"[2, 5, 17]",Set4Lulu,"['Set4Elderwood', 'Set4Mage']","[500, 900, 1620]","[50, 75, 113]","[30, 45, 68]",4,0.6,25,25,75,140,"[400, 600, 950]"
13,"[1, 3, 9]",Set4Maokai,"['Set4Elderwood', 'Set4Brawler']","[700, 1260, 2268]","[55, 83, 124]","[28, 42, 62]",1,0.5,40,40,0,75,"[225, 350, 550]"
13,"[1, 3, 9]",Set4Nasus,"['Set4Divine', 'Set4Syphoner']","[650, 1170, 2106]","[45, 68, 101]","[29, 44, 66]",1,0.65,40,40,0,70,"[350, 550, 850]"
13,"[2, 5, 17]",Set4Nautilus,"['Set4Fabled', 'Set4Vanguard']","[750, 1350, 2430]","[55, 83, 124]","[33, 50, 74]",1,0.6,45,45,85,150,"[270, 400, 600]"
13,"[3, 8, 26]",Set4Neeko,"['Set4Fabled', 'Set4Mystic']","[700, 1260, 2268]","[45, 68, 101]","[34, 51, 76]",4,0.75,25,25,0,70,"[250, 325, 425]"
13,"[1, 3, 9]",Set4Nidalee,"['Set4Warlord', 'Set4Sharpshooter']","[550, 990, 1782.0000000000002]","[45, 68, 101]","[31, 48, 71]",4,0.7,20,20,0,60,"[100, 175, 270]"
13,"[3, 8, 26]",Set4Nunu,"['Set4Elderwood', 'Set4Brawler']","[750, 1350, 2430]","[65, 98, 146]","[36, 54, 80]",1,0.55,50,30,0,85,"[450, 700, 1500]"
13,"[4, 11, 35]",Set4Olaf,"['Set4Dragonsoul', 'Set4Slayer']","[900, 1620, 2916]","[85, 128, 191]","[68, 102, 153]",1,0.8,45,45,0,70,"[150, 175, 350]"
13,"[5, 14, 44]",Set4Ornn,"['Set4Elderwood', 'Set4Blacksmith', 'Set4Vanguard']","[900, 1620, 2916]","[100, 150, 225]","[55, 83, 124]",1,0.55,50,50,80,160,"[225, 400, 9999]"
13,"[2, 5, 17]",Set4Pyke,"['Set4Cultist', 'Set4Assassin', 'Set4Slayer']","[700, 1260, 2268]","[50, 75, 113]","[30, 45, 68]",1,0.6,35,35,60,120,"[150, 225, 325]"
13,"[2, 5, 17]",Set4Rakan,"['Set4Elderwood', 'Set4Keeper']","[600, 1080, 1944.0000000000002]","[60, 90, 135]","[42, 63, 95]",2,0.7,45,45,60,120,"[300, 400, 675]"
13,"[5, 14, 44]",Set4Samira,"['Set4Daredevil', 'Set4Sharpshooter', 'Set4Slayer']","[900, 1620, 2916]","[65, 98, 146]","[55, 83, 124]",2,0.85,30,30,0,0,"[3, 3, 10]"
13,"[4, 11, 35]",Set4Sejuani,"['Set4Fortune', 'Set4Vanguard']","[1000, 1800, 3240]","[45, 68, 101]","[25, 37, 56]",1,0.55,55,55,80,160,"[150, 250, 1600]"
13,"[5, 14, 44]",Set4Sett,"['Set4TheBoss', 'Set4Brawler']","[1100, 1980, 3564.0000000000005]","[60, 90, 135]","[45, 68, 101]",1,0.75,50,50,100,175,"[1, 20, 30, 400]"
13,"[4, 11, 35]",Set4Shen,"['Set4Ninja', 'Set4Mystic', 'Set4Adept']","[950, 1710, 3078]","[60, 90, 135]","[39, 59, 88]",1,0.65,55,55,50,100,"[500, 800, 4000]"
13,"[3, 8, 26]",Set4Shyvana,"['Set4Dragonsoul', 'Set4Brawler']","[700, 1260, 2268]","[75, 113, 169]","[56, 85, 127]",1,0.75,40,40,0,75,"[125, 250, 500]"
13,"[3, 8, 26]",Set4Sivir,"['Set4Cultist', 'Set4Sharpshooter']","[650, 1170, 2106]","[70, 105, 158]","[60, 89, 134]",4,0.85,25,25,0,70,"[40, 55, 90]"
13,"[5, 14, 44]",Set4Swain,"['Set4Dragonsoul', 'Set4Syphoner']","[1000, 1800, 3240]","[60, 90, 135]","[39, 59, 88]",2,0.65,60,60,40,100,"[100, 175, 1000]"
13,"[1, 3, 9]",Set4TahmKench,"['Set4Fortune', 'Set4Brawler']","[700, 1260, 2268]","[85, 128, 191]","[43, 64, 96]",1,0.5,45,45,0,0,"[12, 25, 50]"
13,"[4, 11, 35]",Set4Talon,"['Set4Enlightened', 'Set4Assassin']","[800, 1440, 2592]","[95, 143, 214]","[76, 114, 171]",1,0.8,40,40,0,40,"[200, 200, 350]"
13,"[2, 5, 17]",Set4Teemo,"['Set4Spirit', 'Set4Sharpshooter']","[500, 900, 1620]","[55, 83, 124]","[39, 58, 87]",4,0.7,20,20,0,60,"[250, 400, 900]"
13,"[1, 3, 9]",Set4Tristana,"['Set4Dragonsoul', 'Set4Sharpshooter']","[500, 900, 1620]","[50, 75, 113]","[35, 53, 79]",4,0.7,20,20,0,40,"[60, 65, 70]"
13,"[4, 11, 35]",Set4Tryndamere,"['Set4Warlord', 'Set4Duelist', 'Set4Slayer']","[850, 1530, 2754]","[85, 128, 191]","[72, 109, 162]",1,0.85,45,45,60,100,"[140, 140, 140]"
13,"[1, 3, 9]",Set4TwistedFate,"['Set4Cultist', 'Set4Mage']","[550, 990, 1782.0000000000002]","[45, 68, 101]","[29, 44, 66]",4,0.65,20,20,0,70,"[180, 270, 400]"
13,"[3, 8, 26]",Set4Veigar,"['Set4Elderwood', 'Set4Mage']","[600, 1080, 1944.0000000000002]","[40, 60, 90]","[26, 39, 59]",4,0.65,25,25,0,55,"[500, 650, 1000]"
13,"[2, 5, 17]",Set4Vi,"['Set4Warlord', 'Set4Brawler']","[700, 1260, 2268]","[65, 98, 146]","[39, 59, 88]",1,0.6,35,35,0,50,"[225, 375, 575]"
13,"[2, 5, 17]",Set4Vladimir,"['Set4Cultist', 'Set4Syphoner']","[750, 1350, 2430]","[40, 60, 90]","[24, 36, 54]",2,0.6,30,30,0,60,"[350, 475, 725]"
13,"[1, 3, 9]",Set4MonkeyKing,"['Set4Divine', 'Set4Vanguard']","[650, 1170, 2106]","[55, 83, 124]","[36, 54, 81]",1,0.65,30,30,0,50,"[240, 250, 260]"
13,"[4, 11, 35]",Set4Xayah,"['Set4Elderwood', 'Set4Keeper', 'Set4Executioner']","[600, 1080, 1944.0000000000002]","[80, 120, 180]","[68, 102, 153]",4,0.85,30,30,70,130,"[200, 225, 250]"
13,"[1, 3, 9]",Set4Yasuo,"['Set4Exile', 'Set4Duelist']","[550, 990, 1782.0000000000002]","[50, 75, 113]","[35, 53, 79]",1,0.7,30,30,0,45,"[190, 200, 210]"
13,"[5, 14, 44]",Set4Yone,"['Set4Exile', 'Set4Adept']","[950, 1710, 3078]","[80, 120, 180]","[76, 114, 171]",1,0.95,50,50,0,60,"[725, 1050, 150000]"
13,"[3, 8, 26]",Set4Yuumi,"['Set4Spirit', 'Set4Mystic']","[650, 1170, 2106]","[40, 60, 90]","[24, 36, 54]",3,0.6,25,25,0,40,"[30, 45, 50]"
13,"[5, 14, 44]",Set4Zilean,"['Set4Cultist', 'Set4Mystic']","[750, 1350, 2430]","[45, 68, 101]","[34, 51, 76]",4,0.75,30,30,100,150,"[2, 3, 10]"
13,"[0, -1, -1]",Sentinel,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,"[335, 500, 750]"
13,"[0, -1, -1]",Dummy,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
13,"[0, -1, -1]",Voidspawn,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
14,"[0, -1, -1]",Set10ApexTurret,[],"[800, 1440, 2592]","[40, 60, 90]","[30, 45, 68]",10,0.75,60,60,0,100,"[185, 275, 4000]"
14,"[0, -1, -1]",Set10DiscoBall,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0.0,0,0,0,0,
14,"[0, -1, -1]",Set10IllaoiTentacle,[],"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1,0.0,0,0,0,0,
14,"[0, -1, -1]",Set10Dummy,[],"[625, 1125, 2025.0000000000002]","[50, 75, 113]","[10, 15, 23]",0,0.2,30,30,0,0,
14,"[4, 11, 35]",Set10Ahri,"['Set10KDA', 'Set10Spellweaver']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,0,30,"[275, 410, 820]"
14,"[4, 11, 35]",Set10Akali2,"['Set10KDA', 'Set10Breakout', 'Set10Executioner']","[950, 1710, 3078]","[60, 90, 135]","[51, 77, 115]",1,0.85,50,50,10,50,"[190, 190, 380]"
14,"[4, 11, 35]",Set10Akali,"['Set10TrueDamage', 'Set10Breakout', 'Set10Executioner']","[1000, 1800, 3240]","[70, 105, 158]","[63, 95, 142]",1,0.9,65,65,0,60,"[275, 275, 550]"
14,"[3, 8, 26]",Set10Amumu,"['Set10EMO', 'Set10Guardian']","[900, 1620, 2916]","[45, 68, 101]","[29, 44, 66]",1,0.65,50,50,0,45,"[150, 175, 200]"
14,"[1, 3, 9]",Set10Annie,"['Set10EMO', 'Set10Spellweaver']","[450, 810, 1458]","[40, 60, 90]","[26, 39, 59]",4,0.65,20,20,0,50,"[180, 270, 405]"
14,"[2, 5, 17]",Set10Aphelios,"['Set10Heartsteel', 'Set10Rapidfire']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[41, 62, 93]",4,0.75,20,20,40,110,"[1, 5, 1, 5, 2]"
14,"[2, 5, 17]",Set10Bard,"['Set10Jazz', 'Set10Dazzler']","[550, 990, 1782.0000000000002]","[40, 60, 90]","[28, 42, 63]",4,0.7,20,20,15,60,"[230, 345, 540]"
14,"[4, 11, 35]",Set10Blitzcrank,"['Set10Disco', 'Set10Sentinel']","[1000, 1800, 3240]","[90, 135, 203]","[54, 81, 122]",1,0.6,60,60,50,110,"[100, 150, 1000]"
14,"[4, 11, 35]",Set10Caitlyn,"['Set108Bit', 'Set10Rapidfire']","[700, 1260, 2268]","[70, 105, 158]","[56, 84, 126]",4,0.8,30,30,0,75,"[40, 60, 200]"
14,"[1, 3, 9]",Set10Corki,"['Set108Bit', 'Set10BigShot']","[450, 810, 1458]","[50, 75, 113]","[38, 56, 85]",4,0.75,15,15,15,60,[350]
14,"[3, 8, 26]",Set10Ekko,"['Set10TrueDamage', 'Set10Sentinel', 'Set10Spellweaver']","[850, 1530, 2754]","[50, 75, 113]","[33, 49, 73]",1,0.65,40,40,50,125,"[400, 450, 625]"
14,"[1, 3, 9]",Set10Evelynn,"['Set10KDA', 'Set10CrowdDiver']","[650, 1170, 2106]","[45, 68, 101]","[31, 48, 71]",1,0.7,35,35,30,75,"[210, 315, 475]"
14,"[4, 11, 35]",Set10Ezreal,"['Set10Heartsteel', 'Set10BigShot']","[700, 1260, 2268]","[70, 105, 158]","[60, 89, 134]",4,0.85,30,30,0,45,"[370, 370, 740]"
14,"[2, 5, 17]",Set10Garen,"['Set108Bit', 'Set10Sentinel']","[800, 1440, 2592]","[55, 83, 124]","[39, 58, 87]",1,0.7,45,45,40,80,"[250, 300, 350]"
14,"[2, 5, 17]",Set10Gnar,"['Set10Pentakill', 'Set10Superfan', 'Set10Mosher']","[700, 1260, 2268]","[55, 83, 124]","[41, 62, 93]",2,0.75,45,45,0,70,"[500, 550, 600]"
14,"[2, 5, 17]",Set10Gragas,"['Set10Disco', 'Set10Brawler', 'Set10Spellweaver']","[750, 1350, 2430]","[50, 75, 113]","[30, 45, 68]",1,0.6,45,45,40,80,"[900, 1150, 1700]"
14,"[5, 14, 44]",Set10Illaoi,"['Set10ILLBEATS', 'Set10Brawler']","[1050, 1890, 3402]","[70, 105, 158]","[56, 84, 126]",1,0.8,70,70,70,150,"[60, 60, 500]"
14,"[2, 5, 17]",Set10Jax,"['Set10EDM', 'Set10Mosher']","[750, 1350, 2430]","[55, 83, 124]","[50, 75, 112]",1,0.9,35,35,50,120,"[255, 385, 595]"
14,"[5, 14, 44]",Set10Jhin,"['Set10Maestro', 'Set10BigShot']","[950, 1710, 3078]","[70, 105, 158]","[63, 95, 142]",4,0.9,40,40,30,50,"[1, 1, 1, 4]"
14,"[1, 3, 9]",Set10Jinx,"['Set10Punk', 'Set10Rapidfire']","[450, 810, 1458]","[50, 75, 113]","[35, 53, 79]",4,0.7,15,15,0,50,[4]
14,"[2, 5, 17]",Set10Kaisa,"['Set10KDA', 'Set10BigShot']","[600, 1080, 1944.0000000000002]","[55, 83, 124]","[41, 62, 93]",5,0.75,20,20,0,30,"[310, 310, 315]"
14,"[4, 11, 35]",Set10Karthus,"['Set10Pentakill', 'Set10Executioner']","[700, 1260, 2268]","[40, 60, 90]","[30, 45, 68]",4,0.75,30,30,15,105,"[160, 240, 540]"
14,"[2, 5, 17]",Set10Katarina,"['Set10Country', 'Set10CrowdDiver']","[650, 1170, 2106]","[40, 60, 90]","[30, 45, 68]",2,0.75,35,35,0,60,"[140, 210, 315]"
14,"[2, 5, 17]",Set10Kayle,"['Set10Pentakill', 'Set10Edgelord']","[550, 990, 1782.0000000000002]","[35, 53, 79]","[26, 40, 59]",4,0.75,20,20,0,120,"[40, 60, 85]"
14,"[5, 14, 44]",Set10Kayn,"['Set10Heartsteel', 'Set10Wildcard', 'Set10Edgelord']","[1200, 2160, 3888.0000000000005]","[75, 113, 169]","[71, 107, 161]",1,0.95,70,70,0,40,"[400, 600, 4000]"
14,"[1, 3, 9]",Set10Kennen,"['Set10TrueDamage', 'Set10Guardian', 'Set10Superfan']","[700, 1260, 2268]","[40, 60, 90]","[24, 36, 54]",2,0.6,40,40,30,90,"[145, 215, 325]"
